x,y,rho,ux,uy,speed
0,103,0.9999464147150775,-1.1751573667855e-07,0.0009464625323594115,0.0009464625396549714
0,104,0.9999448377888823,-1.902056296521645e-06,0.0009494691847629037,0.0009494710899403353
0,105,0.9999416894767659,-4.216832455490529e-06,0.0009585469375189282,0.0009585562128028141
0,106,0.9999382906574955,-6.046113634654635e-06,0.0009740613460394275,0.0009740801103288294
0,107,0.9999372084281233,-8.833260581612786e-06,0.0009963626309233873,0.0009964017858239099
0,108,0.9999335385086723,-1.299804915642076e-05,0.001028894436041168,0.001028976535105804
0,109,0.9999226747932881,-1.760142916219629e-05,0.001074544894699872,0.001074689043879257
0,110,0.9999177756793226,-1.917820375924036e-05,0.001130534174662316,0.001130696830975852
0,111,0.9999201801147476,-2.764521361116617e-05,0.001200045787826458,0.001200364174205325
0,112,0.9998974758840184,-3.823183688152992e-05,0.00129790169475552,0.001298464663593348
0,113,0.9998590150930403,-4.39081040444121e-05,0.001421432128854955,0.001422110128837393
0,114,0.9998755079969525,-4.077451496771679e-05,0.0015521777607065,0.001552713225905768
0,115,0.9998761716154124,-7.992212930341994e-05,0.001726158543567411,0.001728007773212597
0,116,0.9997306541235061,-9.573589198291284e-05,0.001988989478329037,0.001991292169903096
0,117,0.9996584574351575,-7.87921787427093e-05,0.00225839843833914,0.002259772491584869
0,118,0.9998602074138728,-7.490502685936834e-05,0.002497814249049413,0.00249893713122261
0,119,0.9996341060313393,-0.0002745804348961553,0.0029749095144814,0.002987554356757332
0,120,0.9988997431411812,-0.0001584332210849678,0.003659977226653675,0.003663404753117909
0,121,0.999332964079555,-2.124359350206609e-05,0.003970268421026678,0.003970325254342086
0,122,1.000240361391818,-0.0002266593217633109,0.004307546078895316,0.004313505264856949
0,123,0.9973536104654104,-0.001043255966648396,0.005982374560669156,0.006072659087754635
0,124,0.9953496273332786,0.0007441871133435831,0.006890160142561401,0.006930232409508963
0,125,1.001627641214915,0.0004582014276801909,0.005018021960198465,0.005038897988783085
0,126,0.9973533221879346,-0.001522777363679132,0.005900618296084731,0.006093943483116942
0,127,0.9720253944210714,0.002990049390151814,0.003636314495134155,0.004707778506160842
1,0,1.001030402100125,1.245423005779975e-06,-6.441443588534205e-07,1.402141368895701e-06
1,1,1.001030187158592,3.786352237111721e-06,-3.786111297224157e-06,5.354540318127162e-06
1,2,1.001030124442397,5.071834054066881e-06,-9.030307803542449e-06,1.035712120710732e-05
1,3,1.001030404736973,5.834502288494037e-06,-1.544058096999205e-05,1.650614908588077e-05
1,4,1.001030938871792,5.420263098227606e-06,-2.195730441401758e-05,2.261642034416242e-05
1,5,1.001031848064262,4.517939376361306e-06,-2.765373384173418e-05,2.802036351652045e-05
1,6,1.001033047404974,2.964874934657216e-06,-3.175581443936322e-05,3.189392158523985e-05
1,7,1.001034558864657,1.049287161595931e-06,-3.367899542042797e-05,3.369533700791102e-05
1,8,1.001036315300851,-1.277410932772565e-06,-3.293082861833742e-05,3.295559515744598e-05
1,9,1.00103830908272,-3.866928906111529e-06,-2.910691441528095e-05,2.936265665677087e-05
1,10,1.00104049240767,-6.729614628182643e-06,-2.185980048968391e-05,2.287222312090879e-05
1,11,1.00104283894038,-9.795091270019432e-06,-1.089917557507466e-05,1.465386778991523e-05
1,12,1.001045304793048,-1.305797317818303e-05,4.02880901196655e-06,1.366535640139145e-05
1,13,1.001047856306752,-1.647949439489406e-05,2.314439709100225e-05,2.841191391331e-05
1,14,1.001050451051796,-2.004944083401244e-05,4.664135066190277e-05,5.076805756893938e-05
1,15,1.001053049368175,-2.374292725606378e-05,7.468764230891466e-05,7.837072481705854e-05
1,16,1.001055607060412,-2.754653796162795e-05,0.0001074289483097804,0.0001109044214114878
1,17,1.001058080278304,-3.144044581126284e-05,0.0001449886238770429,0.0001483583590047072
1,18,1.001060422114324,-3.540914345100419e-05,0.0001874683166578157,0.0001907830631645504
1,19,1.001062584813751,-3.943376791628982e-05,0.0002349473604071075,0.0002382336756513299
1,20,1.001064518555457,-4.349671574513207e-05,0.0002874824915482286,0.0002907544448970474
1,21,1.001066172454554,-4.75784886847285e-05,0.0003451069411815988,0.0003483712293477209
1,22,1.001067494169356,-5.165961137103627e-05,0.0004078296932460807,0.0004110885234839313
1,23,1.001068430540483,-5.571938318236203e-05,0.0004756346126211956,0.0004788871833590222
1,24,1.001068927643804,-5.973677964040794e-05,0.000548479715406874,0.0005517231924204493
1,25,1.001068931271362,-6.369002196410943e-05,0.0006262964683155471,0.0006295265563280995
1,26,1.001068387202121,-6.755704165267536e-05,0.0007089892709075811,0.0007122006319422392
1,27,1.001067241673837,-7.131541569201399e-05,0.0007964350840893575,0.00079962161781917
1,28,1.001065441770438,-7.494267400179666e-05,0.000888483259860151,0.0008916383277081914
1,29,1.00106293589947,-7.841638725539236e-05,0.0009849555670933907,0.0009880721628193207
1,30,1.001059674242958,-8.171440988889354e-05,0.001085646442397658,0.001088717338281238
1,31,1.00105560924537,-8.481503541175401e-05,0.001190323462182782,0.001193341332081773
1,32,1.001050696085046,-8.769721158133515e-05,0.001298728044107993,0.001301685573966199
1,33,1.001044893153436,-9.034071619983154e-05,0.001410576374894524,0.001413466361260174
1,34,1.001038162516271,-9.272635281106538e-05,0.001525560562893507,0.001528376003332163
1,35,1.001030470361553,-9.483612472862512e-05,0.001643350006996736,0.001646084182552555
