ranks,median_seconds,min_seconds,max_seconds,speedup,efficiency
1,38.06979355799999,38.034591405,38.139665552000004,1.0,1.0
2,19.667158846,19.638448203,19.720225137,1.9357037717597327,0.9678518858798664
4,10.082916897,10.029744182,10.101283822000001,3.7756726497792528,0.9439181624448132
8,4.972633513,4.959965216,4.9779769410000005,7.6558615185442065,0.9569826898180258
16,2.432630647,2.429840924,2.433922354,15.649639868242602,0.9781024917651626
32,1.23933108,1.236057254,1.240661983,30.718017301720536,0.9599380406787668
